CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,credit_utilization,payment_ratio,purchase_frequncy,average_transaction_value,oneoff_purchase_ratio,installments_purchase_ratio,main_purchase_type,customer_segment
C14849,8.910025608421446,1.0,0.0,0.0,0.0,9.42595924376493,0.0,0.0,0.0,0.4054651081081644,2.639057329615259,0.0,9.350189267092581,9.54378794820627,7.399309553418813,0.0800423999811814,12,0.9529246257912378,1.2898214190534323,0.0,0.0,0.0,0.0,Mixed,Typical
C14850,8.846724689456165,1.0,5.9964023361376055,0.0,5.9964023361376055,5.560861837854223,0.5,0.0,0.416667,0.0800423999811814,0.6931471805599453,1.9459101490553132,9.433563920090563,7.6055718250673765,7.441633124975072,0.0,12,0.9377924148704169,1.0220299358137,0.927366365052162,3.0815412207232162,0.0,1.0,Installment,Installments Only
C14851,8.695807367191442,1.0,7.086336516160369,0.0,7.086336516160369,6.673557808848009,0.416667,0.0,0.333333,0.28768182245174967,1.9459101490553132,2.772588722239781,8.699681400989514,7.909524488021753,7.890287057998626,0.0,12,0.9995546924514235,1.0024381153539432,0.9417500557063555,2.5558556374837345,0.0,1.0,Installment,Installments Only
C14852,3.037189378349012,1.0,0.0,0.0,0.0,4.898209910556008,0.0,0.0,0.0,0.2513142060586592,1.0986122886681096,0.0,7.0909098220799835,3.9067924699964753,4.594980264635412,0.0,7,0.4283215348320577,0.8502305222210698,0.0,0.0,0.0,0.0,Mixed,Typical
C14853,8.772999870766702,1.0,0.0,0.0,0.0,8.243647190373466,0.0,0.0,0.0,0.5596157879354227,2.8903717578961645,0.0,8.922791623969637,7.878952157267288,7.490314327565899,0.0,12,0.9832124564244509,1.0518853832703818,0.0,0.0,0.0,0.0,Mixed,Typical
C14854,7.883252187531368,1.0,6.812510097065403,0.0,6.812510097065403,6.91734886898313,1.0,0.0,1.0,0.28768182245174967,2.302585092994046,3.1780538303479458,8.006700845440367,8.380841676496601,6.850622822452354,0.0800423999811814,12,0.9845818321063787,1.2233693043250142,1.015389154720356,2.143610668897809,0.0,1.0,Installment,Installments Only
C14855,6.996166660341485,1.0,7.121551277735835,6.106131622086108,6.673007154309792,0.0,0.833333,0.1541509655415032,0.75,0.0,0.0,2.639057329615259,8.412054873292933,6.7273040891608575,5.636293789171193,0.0,12,0.831683431185561,1.193568742297604,0.0,2.6985208687277997,0.8574159454802717,0.9370159525736576,Installment,Installments Only
C14856,3.387396790058953,1.0,5.029914908828212,0.0,5.029914908828212,0.0,1.0,0.0,0.875,0.0,0.0,2.1972245773362196,6.90875477931522,4.724124126978301,4.721289206828318,0.5108258237659706,8,0.49030496786494765,1.000600454669433,0.0,2.2892129283052953,0.0,1.0,Installment,Installments Only
C14857,6.557301489186459,1.0,4.174387269895637,0.0,4.174387269895637,0.0,0.5,0.0,0.416667,0.0,0.0,1.9459101490553132,7.844240718141811,5.193421826105811,5.361852975562329,0.0,12,0.8359383304009302,0.9685871376510741,0.0,2.145210698408757,0.0,1.0,Installment,"High Util, Low Repay"
C14858,7.3219943589777605,1.0,6.9116775767055065,6.717671675294251,5.182008244147654,0.0,1.0,0.6061356217521172,0.333333,0.0,0.0,3.1780538303479458,8.294299608857235,5.7974131266611675,5.8441408304458635,0.0,12,0.8827742792361661,0.9920043501448046,0.0,2.1748145077670977,0.971930707233058,0.7497468142340183,Oneoff,"High Util, Low Repay"
C14859,7.383400767342869,0.545455,0.0,0.0,0.0,7.823134130019309,0.0,0.0,0.0,0.22314355131420976,1.3862943611198906,0.0,8.517393171418904,9.203781168356029,6.530363978337911,0.1541509655415032,12,0.8668615641835958,1.4093825702344005,0.0,0.0,0.0,0.0,Mixed,Typical
C14860,5.459422062488793,1.0,5.519218405309466,2.639057329615259,5.465694475956169,0.0,0.5,0.0800423999811814,0.416667,0.0,0.0,1.9459101490553132,7.0909098220799835,5.397985174448538,5.168853746450204,0.0,12,0.7699184166027618,1.0443292534937156,0.0,2.8363171896651536,0.47815779985740303,0.990302262852688,Installment,Installments Only
C14861,5.0774637538219745,0.636364,7.153442794731241,0.0,7.153442794731241,0.0,0.583333,0.0,0.5,0.0,0.0,2.0794415416798357,7.824445930877619,7.182975360634524,5.162411041717539,0.33647223662121295,12,0.6489231056968231,1.3913993485967635,0.0,3.44007881508055,0.0,1.0,Installment,Installments Only
C14862,3.3466901561968228,1.0,5.675383000134503,5.675383000134503,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,2.5649493574615367,7.601402334583733,5.756626414338341,5.14734177910924,0.0800423999811814,12,0.44027272980546606,1.1183687933258901,0.0,2.2126686375403843,1.0,0.0,Oneoff,Oneoff Only
C14863,7.03332662508049,1.0,6.255346889481134,6.255346889481134,0.0,0.0,0.583333,0.4595321188521022,0.0,0.0,0.0,2.1972245773362196,7.0909098220799835,6.4672694895856,6.080134975651856,0.0,12,0.9918792935681979,1.0636720262763968,0.0,2.84693105748195,1.0,0.0,Oneoff,Oneoff Only
C14864,4.633507980967646,0.636364,4.2626798770413155,4.2626798770413155,0.0,5.903256518962323,0.083333,0.0800423999811814,0.0,0.28768182245174967,1.9459101490553132,0.6931471805599453,7.824445930877619,6.143514469030571,5.192471038458014,0.1541509655415032,12,0.5921835260797736,1.1831581579422703,1.3848697742368858,6.149747119504682,1.0,0.0,Oneoff,Oneoff Only
C14865,6.761287569573806,1.0,7.1572525015889426,0.0,7.1572525015889426,0.0,0.916667,0.0,0.833333,0.0,0.0,2.4849066497880004,9.350189267092581,6.83645180117065,5.196828640275257,0.0,12,0.7231177226935656,1.3155045652628155,0.0,2.880290292675406,0.0,1.0,Installment,Installments Only
C14866,8.230604565200835,1.0,0.0,0.0,0.0,6.55665360263801,0.0,0.0,0.0,0.4595321188521022,2.0794415416798357,0.0,9.305741456739435,6.93777651506137,6.826654391133388,0.0,12,0.8844652092972172,1.0162776841423684,0.0,0.0,0.0,0.0,Mixed,Typical
C14867,6.904974643596354,1.0,0.0,0.0,0.0,7.24379566522654,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,8.987321812850125,7.770716006730223,5.425024547743601,0.0,12,0.7683017018177297,1.43238356588861,0.0,0.0,0.0,0.0,Mixed,Typical
C14868,8.30304368539453,1.0,0.0,0.0,0.0,7.783406101840798,0.0,0.0,0.0,0.22314355131420976,1.3862943611198906,0.0,8.853808274977197,7.296676600878639,6.833094102608404,0.0,12,0.9377934813497996,1.0678437163763441,0.0,0.0,0.0,0.0,Mixed,Typical
C14870,7.520890619267143,1.0,0.0,0.0,0.0,7.581344880309174,0.0,0.0,0.0,0.22314355131420976,1.3862943611198906,0.0,8.412054873292933,5.806301661559847,6.3990899434456665,0.0,12,0.8940610507837855,0.9073636584069288,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14871,3.8620374871075236,1.0,5.568955004390559,0.0,5.568955004390559,0.0,1.0,0.0,1.0,0.0,0.0,2.833213344056216,8.294299608857235,5.445034323164174,5.1933882633740165,0.22314355131420976,12,0.46562551019779524,1.0484550830841732,0.0,1.9655967723269556,0.0,1.0,Installment,Installments Only
C14872,5.704379266540494,0.454545,7.0459769052445,6.977934113603384,4.33768282082183,0.0,0.25,0.0800423999811814,0.25,0.0,0.0,1.9459101490553132,8.294299608857235,7.28742124345353,4.400241433409782,0.1670539308170005,12,0.6877469509841382,1.6561412262795885,0.0,3.620915851980695,0.9903430294257038,0.6156254667245903,Oneoff,Oneoff Only
C14873,7.978680870249704,1.0,0.0,0.0,0.0,6.739435945501887,0.0,0.0,0.0,0.34830692956230574,2.639057329615259,0.0,8.006700845440367,7.216061087116555,7.354787976225798,0.0,12,0.9965004343572272,0.9811378805809664,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14874,8.027205022073192,0.9,7.7208963827178465,6.826046183655592,7.196267007174395,8.333774348824356,0.9,0.5877866649021191,0.8,0.5877866649021191,3.4339872044851463,4.23410650459726,9.105090961257085,7.032833901893837,6.868111607674665,0.0,10,0.8816172244988669,1.023983636788183,1.0793791207298613,1.8235007490564397,0.8841002191060027,0.9320507167124065,Installment,Installments Only
C14876,5.772488082664728,1.0,0.0,0.0,0.0,7.138852754605964,0.0,0.0,0.0,0.4595321188521022,2.70805020110221,0.0,8.77971129020447,7.466040196559494,5.27576092708933,0.0800423999811814,12,0.6574803990542487,1.4151589315246995,0.0,0.0,0.0,0.0,Mixed,Typical
C14877,3.225928178460445,1.0,5.251487779191239,5.251487779191239,0.0,0.0,0.333333,0.28768182245174967,0.0,0.0,0.0,1.6094379124341003,8.006700845440367,5.223618335137817,4.621900067821812,0.0,12,0.40290354800723416,1.1301885065636177,0.0,3.2629328156243895,1.0,0.0,Oneoff,Oneoff Only
C14878,8.61203443619681,1.0,0.0,0.0,0.0,7.757896704460432,0.0,0.0,0.0,0.0800423999811814,1.0986122886681096,0.0,8.699681400989514,7.165133963767434,7.381723018873848,0.0,12,0.9899252672882096,0.9706587398968192,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14879,0.07206388442914867,0.181818,0.0,0.0,0.0,5.918169075555463,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,6.90875477931522,7.396124874118127,2.5269550919138313,0.6931471805599453,12,0.010430806524629823,2.9268920915078667,0.0,0.0,0.0,0.0,Mixed,Typical
C14880,8.71028589672082,1.0,8.291047638601153,8.169687509585218,6.12417998192946,7.934607875256314,0.833333,0.34830692956230574,0.75,0.34830692956230574,2.639057329615259,3.258096538021482,8.922791623969637,7.2613568080160835,7.367942738768412,0.0,12,0.9761839415057104,0.9855338274832813,0.9570090802897646,2.5447519868874084,0.9853625097447383,0.7386497157990902,Oneoff,"High Util, Low Repay"
C14881,7.890053580788096,1.0,0.0,0.0,0.0,6.875730193572936,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,8.77971129020447,6.5030703259738285,6.487106021948633,0.0,12,0.8986689106270539,1.002460928489712,0.0,0.0,0.0,0.0,Mixed,Typical
C14882,4.468276140263186,1.0,6.441393011922666,5.35517017814082,6.032078519993237,0.0,0.833333,0.34830692956230574,0.666667,0.0,0.0,3.1354942159291497,8.006700845440367,6.593502282784198,5.106590302317679,0.0,12,0.558067077379039,1.2911751075451792,0.0,2.0543469604245055,0.8313683341831017,0.936455594128194,Installment,Installments Only
C14884,6.866172317916935,1.0,0.0,0.0,0.0,5.152830349412294,0.0,0.0,0.0,0.34830692956230574,2.1972245773362196,0.0,6.90875477931522,5.794029744382075,5.733398132886591,0.0,12,0.9938364491491611,1.010575161551699,0.0,0.0,0.0,0.0,Mixed,Typical
C14885,9.299272032207877,1.0,6.517508778174531,6.2173842413689435,5.173320876373351,7.328351473304792,0.916667,0.22314355131420976,0.666667,0.28768182245174967,2.5649493574615367,2.5649493574615367,9.392745258631441,7.87889649451753,8.023204336099282,0.0,12,0.9900483592549615,0.9820136898505178,1.1244099122421691,2.5409892632830533,0.9539510345102061,0.7937574083056824,Oneoff,"High Util, Low Repay"
C14886,9.357288043743457,1.0,0.0,0.0,0.0,9.130982500740298,0.0,0.0,0.0,0.4054651081081644,3.1780538303479458,0.0,9.472781556562168,7.665672042888975,8.479668508326514,0.0,12,0.9878078564222033,0.9040060982763366,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14887,5.338545250219386,1.0,2.6851226964585053,0.0,2.6851226964585053,0.0,0.090909,0.0,0.090909,0.0,0.0,0.6931471805599453,8.853808274977197,7.44093290057715,5.344090775359587,0.0,11,0.6029659875634855,1.3923664872770567,0.0,3.873813198359087,0.0,1.0,Installment,Installments Only
C14888,8.052063209673477,1.0,8.593109242295743,7.647518834170662,8.101653504736477,0.0,1.0,0.4595321188521022,1.0,0.0,0.0,4.465908118654584,8.006700845440367,8.336658682580486,8.625951274380093,0.0,12,1.005665550032251,0.9664625288739072,0.0,1.924157195801094,0.8899594568784447,0.9428081589908931,Installment,"High Util, Low Repay"
C14889,7.897629327230809,1.0,0.0,0.0,0.0,5.602861950594463,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.972810784121404,6.462224830643646,6.463437805672254,0.0,12,0.9905702695164513,0.9998123328381774,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14890,7.249660900852733,1.0,7.74796809964611,7.2006189039743465,6.885100588417331,0.0,0.916667,0.34830692956230574,0.833333,0.0,0.0,3.332204510175204,8.294299608857235,8.063998448063987,6.138633731482947,0.0,12,0.8740534153252719,1.3136471079397531,0.0,2.3251778442730484,0.9293557757811672,0.8886330583539457,Oneoff,Oneoff Only
C14892,7.374933267362169,1.0,7.883035414078308,7.661480021427686,6.269115222920853,0.0,1.0,0.22314355131420976,1.0,0.0,0.0,3.5263605246161616,8.853808274977197,7.256733283635811,6.0594667346963185,0.0,12,0.8329673557767618,1.1975861245485484,0.0,2.235459295511585,0.9718946597328554,0.7952666572732686,Oneoff,Oneoff Only
C14894,8.23115882927727,1.0,8.07491678518178,7.25952420808644,7.491243831329116,0.0,1.0,0.5596157879354227,0.833333,0.0,0.0,3.1354942159291497,9.305741456739435,8.070675419373174,6.868865414612361,0.0,12,0.8845247708140519,1.1749648496830587,0.0,2.5753250457803563,0.8990215504645621,0.9277177747610035,Installment,Installments Only
C14895,3.683759067279348,0.636364,5.440164090776273,5.440164090776273,0.0,0.0,0.25,0.22314355131420976,0.0,0.0,0.0,1.3862943611198906,8.02322468471667,5.9760520093018314,4.896830955417454,0.0,12,0.45913696949014654,1.2203917316546153,0.0,3.924248877692573,1.0,0.0,Oneoff,Oneoff Only
C14896,3.661289142872055,0.818182,5.541263545158426,4.442651256490317,5.14166355650266,0.0,0.666667,0.1541509655415032,0.5,0.0,0.0,2.5649493574615367,8.006700845440367,5.517760796849683,5.228445319413696,0.4054651081081644,12,0.4572781241048959,1.0553348958937625,0.0,2.1603793186164384,0.8017397512832609,0.9278864855643063,Installment,Installments Only
C14897,7.452869006522919,1.0,8.05413816461859,6.906043815263259,7.672990535936337,0.0,1.0,0.28768182245174967,1.0,0.0,0.0,3.295836866004329,8.699681400989514,6.903813019478463,5.962225061954309,0.0,12,0.8566829821693492,1.1579255978665652,0.0,2.4437308313693737,0.8574528613875969,0.9526767953452033,Installment,Installments Only
C14898,5.113737599916458,0.818182,6.879561544611355,6.879561544611355,0.0,6.104671283015174,0.166667,0.1541509655415032,0.0,0.0800423999811814,0.6931471805599453,1.3862943611198906,6.90875477931522,7.5619045794796635,4.834528847430641,0.5108258237659706,12,0.740182241701061,1.5641450942005473,0.8873634232979368,4.96255466195061,1.0,0.0,Oneoff,Oneoff Only
C14899,6.528530071162955,0.636364,0.0,0.0,0.0,7.4883329055419825,0.0,0.0,0.0,0.0800423999811814,1.6094379124341003,0.0,8.006700845440367,5.850749266325137,5.076026988677837,0.0,12,0.8153832892209034,1.1526237506962296,0.0,0.0,0.0,0.0,Mixed,Typical
C14900,2.4299509552385024,0.454545,4.603468739348334,4.603468739348334,0.0,0.0,0.454545,0.37469313694136186,0.0,0.0,0.0,1.791759469228055,8.853808274977197,4.764731643975134,4.985796585000976,0.5108258237659706,11,0.27445262871865844,0.9556610589186725,0.0,2.569244822426779,1.0,0.0,Oneoff,Oneoff Only
C14901,6.97036766412269,1.0,0.0,0.0,0.0,5.286328096620612,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.0909098220799835,5.335156457427589,5.759629628800425,0.0,12,0.9830004666563458,0.9263020022589121,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14902,4.598047801921428,0.545455,8.398814978677107,8.398814978677107,0.0,0.0,0.583333,0.4595321188521022,0.0,0.0,0.0,2.995732273553991,7.313886831633462,8.875146666126069,4.788306285951668,0.5596157879354227,12,0.628673632470536,1.8535043783988325,0.0,2.8035933160052258,1.0,0.0,Oneoff,Oneoff Only
C14903,7.340757281280529,0.909091,0.0,0.0,0.0,5.04696951842298,0.0,0.0,0.0,0.08701129365629297,0.6931471805599453,0.0,8.294299608857235,6.581413238423514,5.81602617276789,0.0,11,0.8850364259137146,1.1315996597882179,0.0,0.0,0.0,0.0,Mixed,Typical
C14904,8.034189037655514,1.0,5.5254529391317835,0.0,5.5254529391317835,0.0,0.5,0.0,0.416667,0.0,0.0,1.9459101490553132,9.210440366976517,8.448955796056747,6.796117608702962,0.0800423999811814,12,0.8722915210939988,1.2432032937801423,0.0,2.839521106261891,0.0,1.0,Installment,Installments Only
C14905,7.002571754207137,1.0,0.0,0.0,0.0,2.9709324339650105,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.0909098220799835,5.417008252206094,6.314854581880369,0.0,12,0.9875420686358505,0.8578199516659457,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14906,8.484239007259996,1.0,5.725543966437714,5.725543966437714,0.0,0.0,0.166667,0.1541509655415032,0.0,0.0,0.0,1.0986122886681096,9.711176264112805,7.84342651613033,7.379862961279978,0.0,12,0.8736571941972778,1.0628146562182166,0.0,5.21161471202822,1.0,0.0,Oneoff,Oneoff Only
C14907,4.8833256793412465,1.0,7.182648420565096,5.749647730528151,6.9110598129904375,0.0,1.0,0.6931471805599453,1.0,0.0,0.0,3.9318256327243257,8.160803920954665,7.025232654595915,5.2107819249878276,0.6931471805599453,12,0.598387821425562,1.348210835864586,0.0,1.8267972925310794,0.8004913221237406,0.9621882359162873,Installment,Installments Only
C14908,3.9232503818974784,1.0,6.074195944705447,5.616552892043274,5.078667704488082,0.0,0.909091,0.1670539308170005,0.909091,0.0,0.0,2.639057329615259,9.105090961257085,6.145185303817254,5.0100656718923275,0.2411618425311508,11,0.4308853583771138,1.2265678149277004,0.0,2.3016536535759866,0.924657838366068,0.8361053464063646,Oneoff,Oneoff Only
C14909,7.585130097206451,1.0,6.614591542961118,6.508620094568842,4.330733340286331,6.864246904371824,0.5,0.34830692956230574,0.083333,0.22314355131420976,2.0794415416798357,2.3978952727983707,8.294299608857235,6.110932422624232,6.474368650015458,0.0,12,0.9144991686949091,0.9438653794620796,1.03774312590418,2.75849892945567,0.9839791394972763,0.6547242278164338,Oneoff,"High Util, Low Repay"
C14910,7.420655761738715,1.0,0.0,0.0,0.0,5.817280234954937,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.496097345175956,6.272146101764484,6.41072486063438,0.0,12,0.9899358853062666,0.9783832933275844,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14911,4.045089995234371,0.181818,5.912069546293729,5.912069546293729,0.0,4.209464722236749,0.083333,0.0800423999811814,0.0,0.0800423999811814,1.0986122886681096,1.791759469228055,7.824445930877619,5.167471461913443,5.126750569442846,0.6931471805599453,12,0.5169810144985766,1.0079428269269248,0.7120120440524348,3.2995888386965415,1.0,0.0,Oneoff,Oneoff Only
C14912,5.430152873220536,0.272727,3.9318256327243257,3.9318256327243257,0.0,6.854502239231673,0.083333,0.0800423999811814,0.0,0.1541509655415032,1.0986122886681096,0.6931471805599453,8.612685172875459,7.637802056468856,5.094054265004006,0.0,12,0.6304831494737672,1.4993562414402057,1.7433383063028285,5.672425341971496,1.0,0.0,Oneoff,Oneoff Only
C14913,7.257113880037661,1.0,6.334167333479831,0.0,6.334167333479831,0.0,0.416667,0.0,0.416667,0.0,0.0,1.791759469228055,7.313886831633462,6.896486599228823,6.759601218937338,0.0,12,0.992237649706275,1.0202505112147733,0.0,3.5351660991688716,0.0,1.0,Installment,Installments Only
C14914,7.249558387650881,1.0,0.0,0.0,0.0,5.899021751176482,0.0,0.0,0.0,0.11778303565638346,0.6931471805599453,0.0,7.313886831633462,5.372606911859212,5.897057269564703,0.0,8,0.9912046158952922,0.9110657513176562,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C14915,0.0,0.0,6.366470447731438,0.0,6.366470447731438,0.0,0.583333,0.0,0.583333,0.0,0.0,2.0794415416798357,6.90875477931522,6.541785439602653,5.747301459426504,0.0,12,0.0,1.138236002719688,0.0,3.0616251143027617,0.0,1.0,Installment,Installments Only
C14916,7.026056158312116,1.0,0.0,0.0,0.0,5.39786330376154,0.0,0.0,0.0,0.28768182245174967,1.6094379124341003,0.0,7.0909098220799835,6.103120995720531,5.434622113617448,0.0,12,0.9908539714373572,1.1230074268509,0.0,0.0,0.0,0.0,Mixed,Typical
C14917,4.713211587857003,0.727273,6.901616475022728,6.901616475022728,0.0,0.0,0.416667,0.34830692956230574,0.0,0.0,0.0,2.5649493574615367,8.412054873292933,6.674691557584919,5.007549444422526,0.0,12,0.5602925395578164,1.332925741755636,0.0,2.690741809363861,1.0,0.0,Oneoff,Oneoff Only
C14918,8.503248200016033,1.0,8.505140852892064,8.505140852892064,0.0,7.769312485654846,0.666667,0.5108258237659706,0.0,0.22314355131420976,2.0794415416798357,5.736572297479192,8.699681400989514,8.282277506390825,8.563192490074302,0.0,12,0.9774206442834633,0.967195063755826,0.9134842820401959,1.4826172166660319,1.0,0.0,Oneoff,"High Util, Low Repay"
C14919,6.534338307586776,1.0,4.323072491830211,0.0,4.323072491830211,0.0,0.25,0.0,0.25,0.0,0.0,1.3862943611198906,6.55250788703459,5.870003671795598,6.201701924907127,0.0,12,0.9972270801102329,0.9465149636135575,0.0,3.11843762268347,0.0,1.0,Installment,"High Util, Low Repay"
C14920,2.100105072801754,0.363636,4.605170185988092,4.605170185988092,0.0,0.0,0.333333,0.28768182245174967,0.0,0.0,0.0,1.6094379124341003,8.699681400989514,5.2860256621177495,4.461798571076802,0.0,12,0.24140022789373475,1.184729785065584,0.0,2.8613531161467867,1.0,0.0,Oneoff,Oneoff Only
C14921,3.920664301651393,1.0,5.961005339623274,0.0,5.961005339623274,0.0,1.0,0.0,0.888889,0.0,0.0,2.302585092994046,8.006700845440367,5.818517474211038,4.814462473935849,0.6931471805599453,9,0.4896728849166535,1.2085497614138363,0.0,2.5888317255942073,0.0,1.0,Installment,Installments Only
C14922,7.264694831608902,1.0,0.0,0.0,0.0,6.427679555262345,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,7.496097345175956,7.680117420727999,5.799595579487682,0.0800423999811814,12,0.9691302683367672,1.3242505128963555,0.0,0.0,0.0,0.0,Mixed,Typical
C14923,2.898195296275456,0.818182,5.2100324516804655,3.543853682063679,5.0072963928307415,4.74422601825661,0.25,0.0800423999811814,0.083333,0.0800423999811814,0.6931471805599453,1.6094379124341003,8.699681400989514,5.545467921818185,4.549963021340291,0.18232155679395462,12,0.3331380958325452,1.2187940639976116,0.9105943316584117,3.237175172418336,0.6801980054693574,0.961087371195868,Installment,Installments Only
C14924,7.73484550230206,0.9,8.202408471237689,7.831390970477418,7.032006241319994,7.618577381249822,0.9,0.6418538861723948,0.6,0.4054651081081644,2.0794415416798357,3.8501476017100584,8.853808274977197,6.376176728528497,6.3276409060331344,0.0,10,0.8736179124368921,1.0076704451494847,0.9288219927067628,2.130414030774965,0.9547672489048468,0.8573099310986778,Oneoff,Oneoff Only
C14925,5.835246858322171,1.0,3.907613296939446,3.907613296939446,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,0.6931471805599453,6.2166061010848646,5.551920110746955,5.562033793354933,0.0,12,0.9386547520364621,0.9981816574685214,0.0,5.637494325206311,1.0,0.0,Oneoff,"High Util, Low Repay"
C14926,4.529428384477163,1.0,7.292405247376381,7.292405247376381,0.0,0.0,0.833333,0.6061356217521172,0.0,0.0,0.0,3.332204510175204,8.006700845440367,7.315858329990782,4.710169780521724,0.4054651081081644,12,0.5657047105808342,1.5532048038362722,0.0,2.1884626904226097,1.0,0.0,Oneoff,Oneoff Only
C14927,7.617434255752477,0.909091,5.070412498132116,0.0,5.070412498132116,7.828011011043632,0.666667,0.0,0.583333,0.22314355131420976,1.791759469228055,2.1972245773362196,7.824445930877619,6.439852491023178,6.4507834805612365,0.0,12,0.9735429604915268,0.9983054787730826,1.54386078330459,2.307644175489414,0.0,1.0,Installment,"High Util, Low Repay"
C14928,1.634257346250613,0.363636,3.284288963416433,3.284288963416433,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,0.6931471805599453,8.412054873292933,5.102013742643867,4.862416027495325,0.0,12,0.1942756402409054,1.0492754453328752,0.0,4.738227400367242,1.0,0.0,Oneoff,Oneoff Only
C14929,6.565931457742233,1.0,6.309645513756943,5.956588382720552,5.103275245344702,5.041265974745268,0.666667,0.28768182245174967,0.5,0.0800423999811814,0.6931471805599453,2.639057329615259,7.0909098220799835,5.945830917088693,5.370096951539566,0.0,12,0.9259645972787512,1.1072110933461021,0.7989776864252955,2.3908709534085073,0.9440448547756575,0.8088053812560487,Oneoff,Oneoff Only
C14930,8.993307415392206,1.0,0.0,0.0,0.0,8.726498713807667,0.0,0.0,0.0,0.28768182245174967,2.3978952727983707,0.0,9.392745258631441,7.680754219909419,7.680382474934007,0.0,12,0.9574737915017792,1.0000484018831908,0.0,0.0,0.0,0.0,Mixed,Typical
C14931,7.921646981521785,0.909091,7.921350564211279,7.5883236773352225,6.661202353874352,8.06931875088333,0.75,0.34830692956230574,0.583333,0.28768182245174967,2.302585092994046,3.784189633918261,9.472781556562168,8.485638749948704,6.65364083001378,0.0,12,0.8362535264031449,1.2753376635046185,1.0186796664877542,2.093275266443051,0.9579583198374436,0.8409175051499064,Oneoff,Oneoff Only
C14932,5.856924031204075,0.818182,5.442417710521793,5.442417710521793,0.0,7.003203774674924,0.166667,0.1541509655415032,0.0,0.0800423999811814,0.6931471805599453,1.0986122886681096,7.0909098220799835,6.096644217414274,5.607867021043971,0.0,12,0.8259763807694367,1.0871591987713203,1.286781747960226,4.95390208780556,1.0,0.0,Oneoff,Oneoff Only
C14933,6.160497593104064,0.545455,5.7412067033022005,0.0,5.7412067033022005,0.0,0.416667,0.0,0.416667,0.0,0.0,1.791759469228055,8.294299608857235,7.821740782658287,5.410102933288336,0.1335312676245148,12,0.7427387342658146,1.4457656128002956,0.0,3.2042284703402117,0.0,1.0,Installment,Installments Only
C14934,5.962512265495609,0.333333,0.0,0.0,0.0,7.822243575845819,0.0,0.0,0.0,0.28768182245174967,3.091042453358316,0.0,8.006700845440367,0.0,5.747301459426504,0.0,6,0.7446902763815789,0.0,0.0,0.0,0.0,0.0,Mixed,Typical
C14935,4.801213952796934,1.0,5.858275952864237,5.858275952864237,0.0,0.0,0.25,0.22314355131420976,0.0,0.0,0.0,1.6094379124341003,7.901377353792616,5.951721379299032,5.102686484309784,0.0,12,0.6076426599841329,1.1663897826370364,0.0,3.6399515058050484,1.0,0.0,Oneoff,Oneoff Only
C14936,4.667070567794224,1.0,7.337789414808605,5.846178625614856,7.083723361803917,0.0,0.666667,0.1541509655415032,0.416667,0.0,0.0,2.1972245773362196,8.006700845440367,7.402661311615494,5.090478794236981,0.48550781578170077,12,0.5828955843219762,1.454217100363167,0.0,3.339571881042989,0.7967220500790761,0.9653756685232816,Installment,Installments Only
C14937,7.953298027900582,1.0,0.0,0.0,0.0,5.590896468952122,0.0,0.0,0.0,0.4595321188521022,2.3978952727983707,0.0,8.006700845440367,6.768715909838052,6.815315114939698,0.0,12,0.9933302344410436,0.9931625751244434,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
